tid	text	admiration	amusement	anger	annoyance	approval	boredom	calmness	caring	courage	curiosity	desire	despair	disappointment	disapproval	disgust	doubt	embarrassment	envy	excitement	faith	fear	frustration	gratitude	greed	grief	guilt	indifference	joy	love	nervousness	nostalgia	optimism	pain	pride	relief	sadness	surprise	trust
320426	You keepe by Land the Legions and the Horse whole, do you not?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
320648	I was saluted by the usual _haere mai!_ and a volley of musketry.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
321072	The judge was always gallant; he took the fair hand, and, bending his head, deposited upon it a salute.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
321185	Come and pray for the great cause of the Allies, the cause of right and justice, which is the cause of God.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
329588	Fearful were the shrieks that rent the mountain air as he rolled down the hillside.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
330524	Dismal forebodings are troubling me; I should like best to sit always alone, behind my little lamp, and indulge in my reflections.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
331038	There I quaked, for fear of being recognized; and marvelled at the coolness of Maternus.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
332360	His heart seemed to stand still, and then beat like the heart of a man who is afraid.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
334338	Give me back the beloved of my youth, the beloved of my life, if only for an hour.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0
335052	Reliving in her vision those delightful days when she seemed to have too much happiness, she fancied that she kissed, in the void, that fine young face with the glowing eyes, that rosy mouth that spoke so well of love.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0
335763	I wish to be just with regard to the rest of my human relationships; but I absolutely cannot efface from my life the days at Triebschen, days of confidence, of gaiety; of sublime flashes--days of _profound_ happiness.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
336602	Thomas J. and Maggy will walk in its light yet, if they are let alone, for they love each other with a firm and cast-iron affection, that reminds me of Josiah and me, my affection and hisen.	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
337116	And she thought again of her education, of her husband, her short but sad married life ... and she thought of the prince.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
337267	Then in a moment there came upon her the remembrance of what had happened.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337696	He looked up with a wintry smile, a sadder and wiser Hoopdriver indeed than him of the glorious imaginings.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
338780	And tell me now, what makes thee sing, With voice so loud and free.	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
341433	Everything looked so beautiful and fresh, that as I went out on the doorstep to shake the table-cloth, my heart fairly sung for joy.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
345163	Mary, hurrying home with aching heart and throat, let the slow tears run unheeded down her cheeks.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
346475	So this was a very severe punishment, and she began to cry, and wish she had minded quickly, and then she would have been down stairs, where the sun was shining brightly into the windows.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
346660	Ridley fell to whimpering and crying, and for old friendship’s sake, and because the poor devil is useful in his way, I took him back at two-thirds his former pay.	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
346803	This is what I am crying about: three years have I travelled through the open country among many herds; nowhere can I find a horse to suit me."	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
347579	To me they are painful, recalling the cruel _risus sardonicus_ which I have never seen without distress.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
350127	It will be sweet to ignore them in my heart, and while I see you moving among them, and looking after their pleasure with that beautiful thoughtfulness of yours, to think, "She is mine, mine, mine!"	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0
350689	And now the great sun's chariot, Led by the rosy hours, Sweeps through the heavens proudly, And o'er fond nature towers.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
357019	At two o'clock I succeeded in a war contribution of eighty-five millions, and with that I was satisfied."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
357524	The bosom full, and satisfied the taste, All that runs over will but run to waste.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
358022	How glad am I to hurry swiftly back Towards my peaceful home!	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
362496	that he was, _by his constitution and natural temper, so prone to melancholy and dejection of Spirit_.	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
363928	And it made me so unhappy when you went away, and my poor aunts have been dreadfully unhappy too.	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
366359	And your father--it is the last thing I ever should have thought to hear."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
367211	I was startled, of course, and even a little frightened, but I did not then guess the real significance of her news.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
367544	Only I am astonished, that the LORD of the harvest should send out such a worthless labourer, or rather loiterer as I am.	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
367551	He was alarmed, and left his sketch to find where the smoke came from.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
369723	You did n’t suppose I would come away up here into the wilds of Vermont in the dead of winter, did you?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
369744	As he approaches, the stupendous scene of ruin strikes him with awe.	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
371118	Believe me, Ruth, you may trust me always as your best friend, and one to whom your welfare is very, very dear."	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
371409	I see the sort of man you are, and you know that what I ask is right.’	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
371566	I knew you would not fail; I knew my mountain meant vision for you and me."	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
371670	But Bub is trusty: I'll send him.” And I riz up to go.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
371968	Ile lead thee through the wood, sayd Robin; Good fellow, Ile be thy guide.	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
372267	He's so well liked that nobody'll give him away; he plays the game like Robin Hood used to.	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
373422	So I'll put everything in your hands, with a feeling that it'll be looked after just the same as if I was here."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
51365	Andreas: The Legend of St. Andrew, translated from the Old English, with an Introduction.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
